period,CDEP,rfrom,CDES,rto,numCar,Time,iDest,iFlights,allFlights,DESpopK,DESgdpM,popK
2019Q1,LV,LV,NL,NL,9,8.9,2.42,10.84,10.84,15855,562280,1950.7
2019Q1,MT,MT,NL,NL,10,9.4,0.254,11.34,11.34,15853.9,562279,460.4
2019Q1,PL,PL,NL,NL,15,8.3,4.969,16.86,16.86,15857.3,562280,39687.2
2019Q1,PT,PT,NL,NL,19,9,2.319,23.88,23.88,15856.6,562280,9672.5
2019Q1,RO,RO,NL,NL,15,9.5,2.308,10.28,10.28,15856.3,562279,19645
2019Q1,SE,SE,NL,NL,16,7.3,13.312,14.35,14.35,15856.8,562278,9137.9
2019Q1,SI,SI,NL,NL,14,8.7,0.603,22.3,22.3,15854.2,562280,2067
2019Q1,SK,SK,NL,NL,15,8,5.45,9.22,9.22,15855.4,562279,4156.3
2019Q1,AT,AT,PL,PL,17,8.3,0.24,5.65,5.65,39688.5,359983,8774.6
2019Q1,BE,BE,PL,PL,15,8.2,0.328,15.89,15.89,39685,359979,11352.7
2019Q1,BG,BG,PL,PL,9,9.9,0.388,2.66,2.66,37573,345775,4802.5
2019Q1,CZ,CZ,PL,PL,10,8,1.056,3.62,3.62,39359.8,356833,6817.9
2019Q1,DE,DE,PL,PL,26,8.2,0.374,12.55,12.55,39688,359983,79839.8
2019Q1,DK,DK,PL,PL,10,8.1,0.225,5.66,5.66,39355.6,356828,5669.5
2019Q1,GR,GR,PL,PL,12,9.8,0.012,2.04,2.04,38518.3,351517,8524.2
2019Q1,ES,ES,PL,PL,21,9.9,0.034,3.79,3.79,37573.5,345778,37878
2019Q1,FI,FI,PL,PL,11,8.6,0.218,1.91,1.91,39361.8,356830,5013.6
2019Q1,FR,FR,PL,PL,18,8.8,0.408,5.96,5.96,39688.1,359983,48692.5
2019Q1,HR,HR,PL,PL,9,8.6,0.143,3.49,3.49,37246.6,342626,3417.7
2019Q1,HU,HU,PL,PL,12,8.3,0.895,4.24,4.24,39360.7,356828,8197.1
2019Q1,IE,IE,PL,PL,9,9.3,0.026,3.54,3.54,36947.6,340713,3291.7
2019Q1,IT,IT,PL,PL,21,9.3,0.199,8.4,8.4,39685.1,359984,59183.9
2019Q1,NL,NL,PL,PL,15,8.2,0.648,17.56,17.56,39689.2,359982,15855.2
2019Q1,PL,PL,PL,PL,8,6.7,1.589,2.78,2.78,37868.7,344094,37609.5
2019Q1,RO,RO,PL,PL,6,9.8,0.67,2.4,2.4,37246.3,342622,11515.9
2019Q1,SE,SE,PL,PL,12,8,0.262,4.33,4.33,39686.4,359982,9137.2
2019Q1,SI,SI,PL,PL,11,9.1,0.13,8.02,8.02,37244.9,342624,2066.3
2019Q1,SK,SK,PL,PL,8,7.9,0.245,1.8,1.8,39357.1,356832,3475
2019Q1,GB,GB,PL,PL,21,8.8,0.275,12.1,12.1,39061.1,354921,67106.4
2019Q1,CY,CY,PL,PL,8,10.6,0.043,1.89,1.89,34002,315886,854.8
2019Q1,EE,EE,PL,PL,7,8.9,0.78,5.85,5.85,38774,351293,1316.9
2019Q1,LT,LT,PL,PL,9,8.7,1.214,5.26,5.26,38228.1,347887,2848.6
2019Q1,LU,LU,PL,PL,8,7.8,0.064,9.6,9.6,37603.3,342830,590.7
2019Q1,LV,LV,PL,PL,9,8.5,0.3,4.61,4.61,36111.9,333683,1950.3
2019Q1,MT,MT,PL,PL,4,10,0.003,2.24,2.24,31940.6,298809,460.4
2019Q1,PT,PT,PL,PL,14,10.4,0.031,5.15,5.15,33755.8,314694,9340
2019Q1,AT,AT,PT,PT,22,9.6,0.437,8.81,8.81,9683.8,161373,8775.7
2019Q1,BE,BE,PT,PT,22,8.5,0.71,23.45,23.45,9895.8,165404,11354.3
2019Q1,BG,BG,PT,PT,12,12.4,0.017,2.66,2.66,9448.2,157825,3393.4
2019Q1,CZ,CZ,PT,PT,13,9.7,0.434,7.43,7.43,9671.2,161186,6309.1
2019Q1,DE,DE,PT,PT,33,9.1,0.741,18.5,18.5,9897.5,165405,79559.6
2019Q1,DK,DK,PT,PT,19,9.9,0.234,9.51,9.51,9512.5,158909,5669.3
2019Q1,GR,GR,PT,PT,13,11.2,0.039,6,6,9339,156293,7912.2
2019Q1,ES,ES,PT,PT,19,6.5,1.426,6.76,6.76,9765.4,162599,44324.3
2019Q1,FI,FI,PT,PT,18,11,0.184,4.68,4.68,9574.9,159840,5014.6
2019Q1,FR,FR,PT,PT,25,7.8,1.002,9.73,9.73,9895.7,165406,56926.2
2019Q1,HR,HR,PT,PT,14,10,0.004,4.75,4.75,9340.1,156292,3317.8
2019Q1,HU,HU,PT,PT,18,10.1,0.195,7.67,7.67,9647.2,160846,8197.2
2019Q1,IE,IE,PT,PT,8,7.9,0.231,1.91,1.91,9339.2,156292,3740.5
2019Q1,IT,IT,PT,PT,19,9.5,0.766,12.14,12.14,9682.8,161373,59178.8
2019Q1,LT,LT,PT,PT,13,11.8,0.014,2.84,2.84,9505,158675,2604
2019Q1,LV,LV,PT,PT,11,11.6,0.017,6.58,6.58,9504.4,158673,1950.2
2019Q1,MT,MT,PT,PT,6,8.4,0.01,0.71,0.71,9077.8,151255,460.4
2019Q1,NL,NL,PT,PT,22,8.8,0.632,25.1,25.1,9897.5,165406,15854.8
2019Q1,PT,PT,PT,PT,12,5.1,4.866,3.03,3.03,10111.4,166910,10113
2019Q1,RO,RO,PT,PT,9,11.9,0.016,2.7,2.7,9339.7,156292,11517.1
2019Q1,SE,SE,PT,PT,20,10.4,0.194,7.11,7.11,9505.8,158802,8892.3
2019Q1,SI,SI,PT,PT,14,10.3,0.004,7.14,7.14,9340,156291,2066.5
2019Q1,SK,SK,PT,PT,14,10.1,0.391,3.26,3.26,9511.3,158780,3475.1
2019Q1,GB,GB,PT,PT,17,8.6,2.38,13.32,13.32,9683.7,161372,67306
2019Q1,CY,CY,PT,PT,4,12,NA,0.98,0.98,8636,144103,854.9
2019Q1,EE,EE,PT,PT,9,11.3,NA,3.08,3.08,9339.9,156291,1317
2019Q1,LU,LU,PT,PT,9,7.7,0.077,11.19,11.19,9539,159312,590.7
2019Q1,PL,PL,PT,PT,15,10.8,0.08,5.99,5.99,9476.7,158359,35819.2
2019Q1,AT,AT,RO,RO,14,8.1,0.457,2.57,2.57,17674.1,120881,8774.7
2019Q1,BE,BE,RO,RO,16,9,0.091,8.41,8.41,18801.8,127207,11356.1
2019Q1,BG,BG,RO,RO,8,6.7,0.084,0.41,0.41,17671.5,120880,4953.1
2019Q1,CZ,CZ,RO,RO,9,9.3,0.032,2.05,2.05,15646.9,108601,6309.4
2019Q1,DE,DE,RO,RO,20,9.1,0.167,6.5,6.5,19646.3,131360,79588.3
2019Q1,DK,DK,RO,RO,10,9.6,0.007,3.17,3.17,12694.3,98646,5670.3
2019Q1,GR,GR,RO,RO,9,8,0.065,1.16,1.16,17674.5,120881,9202.6
2019Q1,ES,ES,RO,RO,16,10.4,0.032,2.19,2.19,18468.7,123237,37387
2019Q1,FI,FI,RO,RO,7,9.6,0.005,0.17,0.17,14732,107152,2043.2
2019Q1,FR,FR,RO,RO,17,9.5,0.162,3.41,3.41,19646.7,131363,48214.4
2019Q1,HR,HR,RO,RO,6,9.1,NA,1.77,1.77,12693.7,98645,3319.5
2019Q1,HU,HU,RO,RO,14,7.9,0.324,1.06,1.06,17672,120879,7976.9
2019Q1,IT,IT,RO,RO,18,9.6,0.069,3.96,3.96,19644.9,131362,60100.8
2019Q1,LU,LU,RO,RO,8,8.9,0.001,4.65,4.65,11517,90519,590.7
2019Q1,NL,NL,RO,RO,17,9.5,0.222,9.66,9.66,19647.1,131363,15854.9
2019Q1,PL,PL,RO,RO,8,9.7,0.484,2.2,2.2,13612.4,100092,37245.4
2019Q1,PT,PT,RO,RO,10,11.5,0.005,2.32,2.32,10341.4,85471,9339.2
2019Q1,SE,SE,RO,RO,13,9.8,0.008,2.39,2.39,14732.9,107153,8187.7
2019Q1,SI,SI,RO,RO,9,9.9,NA,4.99,4.99,14788.6,108217,2066.5
2019Q1,SK,SK,RO,RO,9,7.9,0.548,0.96,0.96,15577.4,111307,3475
2019Q1,GB,GB,RO,RO,18,9.5,0.248,5.74,5.74,19647.2,131360,66639
2019Q1,RO,RO,RO,RO,4,5.4,0.304,0.91,0.91,17673,120880,17674.8
2019Q1,CY,CY,RO,RO,5,8.2,0.061,1.09,1.09,10949.9,87500,854.9
2019Q1,EE,EE,RO,RO,7,11.1,NA,1.74,1.74,8100.7,70872,1002
2019Q1,IE,IE,RO,RO,7,9.8,0.021,2.15,2.15,11871.7,92026,3292.1
2019Q1,LT,LT,RO,RO,8,11.1,NA,2.44,2.44,10949.3,87500,2389.7
2019Q1,LV,LV,RO,RO,6,11.2,NA,3.32,3.32,10949.6,87501,1704.1
2019Q1,MT,MT,RO,RO,5,9.3,0.005,0.72,0.72,13044,97074,460.3
2019Q1,AT,AT,SE,SE,22,8.6,0.775,8.33,8.33,9136.5,355776,8775.8
2019Q1,BE,BE,SE,SE,19,7.7,0.705,14.95,14.95,9136.8,355777,11353.4
2019Q1,BG,BG,SE,SE,16,10.4,0.023,3.38,3.38,8187.8,319259,4953.3
2019Q1,CZ,CZ,SE,SE,13,8.4,0.08,2.7,2.7,9137.3,355777,6309.2
2019Q1,DE,DE,SE,SE,32,8.4,1.943,15.21,15.21,9137.6,355777,81159.5
2019Q1,ES,ES,SE,SE,28,9.9,0.196,7.04,7.04,9996.6,385343,42074.1
2019Q1,FR,FR,SE,SE,28,8.7,0.999,8.54,8.54,9137.4,355778,50514.8
2019Q1,HR,HR,SE,SE,13,9.3,0.061,5.5,5.5,8188.8,319260,4163.5
2019Q1,HU,HU,SE,SE,21,8.9,0.16,5.73,5.73,9136.6,355777,8563.4
2019Q1,IT,IT,SE,SE,26,9.4,0.21,12.14,12.14,9137.9,355777,56446.2
2019Q1,LT,LT,SE,SE,14,7.9,0.501,5.82,5.82,9137.3,355777,2848
2019Q1,MT,MT,SE,SE,9,10.2,0.021,3.87,3.87,9136.8,355778,460.4
2019Q1,NL,NL,SE,SE,17,7.4,2.239,15.28,15.28,9416.1,364835,16896.7
2019Q1,PL,PL,SE,SE,12,8,0.724,4.15,4.15,9137.5,355777,39686.3
2019Q1,RO,RO,SE,SE,13,10,0.02,2.43,2.43,8188.2,319260,14560.2
2019Q1,SK,SK,SE,SE,17,9.2,1.24,3.22,3.22,9137,355777,4166.1
2019Q1,GB,GB,SE,SE,18,8.4,3.564,14.38,14.38,9433,366095,66647.9
2019Q1,CY,CY,SE,SE,12,11.5,0.014,2.55,2.55,7239.9,287067,854.8
2019Q1,DK,DK,SE,SE,19,6.1,10.309,13.69,13.69,9717.7,376284,5721.3
2019Q1,EE,EE,SE,SE,9,7.3,0.476,8.7,8.7,8684.7,340993,1317
2019Q1,GR,GR,SE,SE,15,10.7,0.077,6.1,6.1,9137.8,355776,9508.7
2019Q1,FI,FI,SE,SE,13,6.2,1.948,8.73,8.73,9258.6,360370,5014.5
2019Q1,IE,IE,SE,SE,9,8.6,0.214,4.75,4.75,9137.4,355778,3291.7
2019Q1,LU,LU,SE,SE,11,8.3,0.485,11.08,11.08,8188.2,319260,590.7
2019Q1,LV,LV,SE,SE,6,6.7,0.912,3.7,3.7,8684.4,340993,1950.3
2019Q1,PT,PT,SE,SE,21,10.5,0.188,7.55,7.55,9136.4,355776,9871.3
2019Q1,SE,SE,SE,SE,17,5.2,6.564,11.38,11.38,9996.7,385344,9996
2019Q1,SI,SI,SE,SE,13,9.4,0.054,10.84,10.84,8188.3,319259,2066.1
2019Q1,AT,AT,SI,SI,7,6.6,0.052,3.57,3.57,2066.9,36150,8316.1
2019Q1,BE,BE,SI,SI,13,8.1,0.015,20.67,20.67,2067.1,36151,11352.4
2019Q1,BG,BG,SI,SI,11,9.4,0.003,3.96,3.96,2066.7,36151,4952.9
2019Q1,CY,CY,SI,SI,6,10.4,NA,3.32,3.32,2066.8,36151,854.8
2019Q1,CZ,CZ,SI,SI,10,8.3,0.002,5.55,5.55,2067,36151,6309.4
2019Q1,DE,DE,SI,SI,17,8.1,0.06,19.38,19.38,2065.9,36151,79441.6
2019Q1,DK,DK,SI,SI,11,8.6,0.005,9.65,9.65,2066.4,36150,5669.5
2019Q1,EE,EE,SI,SI,8,10,0,5.56,5.56,2066.2,36150,1001.5
2019Q1,GR,GR,SI,SI,11,10,0.003,5.9,5.9,2066.3,36151,9546.2
2019Q1,ES,ES,SI,SI,12,9.6,0.002,5.33,5.33,2066.4,36150,41430.9
2019Q1,FI,FI,SI,SI,12,9.9,NA,3.03,3.03,2066.7,36150,2043
2019Q1,FR,FR,SI,SI,16,8.5,0.026,7.83,7.83,2066.1,36150,47888.7
2019Q1,HR,HR,SI,SI,6,8.1,0.167,0.33,0.33,2066.3,36151,2727.3
2019Q1,HU,HU,SI,SI,9,9,0.046,6.67,6.67,2066,36151,8562.2
2019Q1,IE,IE,SI,SI,6,9.6,NA,3.79,3.79,2067,36150,3291.8
2019Q1,IT,IT,SI,SI,13,8.6,0.04,10.98,10.98,2066.6,36150,58445.2
2019Q1,LT,LT,SI,SI,11,10.4,NA,4.74,4.74,2066.1,36150,2848.2
2019Q1,LU,LU,SI,SI,8,7.6,NA,12.2,12.2,2067,36150,590.7
2019Q1,LV,LV,SI,SI,9,10.9,NA,5.84,5.84,2066.8,36151,1950.5
2019Q1,MT,MT,SI,SI,5,10.4,NA,4.63,4.63,2066.8,36150,460.4
2019Q1,NL,NL,SI,SI,14,8.3,0.016,23.43,23.43,2067,36150,15856.8
2019Q1,PL,PL,SI,SI,12,9,0.032,7.92,7.92,2066.5,36151,37248.1
2019Q1,PT,PT,SI,SI,11,10.6,0.001,5.17,5.17,2066.4,36151,9448.3
2019Q1,RO,RO,SI,SI,10,10,NA,5.14,5.14,2067.1,36150,13610.2
2019Q1,SE,SE,SI,SI,12,9.3,0.006,9.66,9.66,2065.9,36150,8188.7
2019Q1,SI,SI,SI,SI,3,7.1,0,0.06,0.06,1194.2,23505,1194.3
2019Q1,SK,SK,SI,SI,5,7.8,0.079,2.52,2.52,2066.8,36150,3475.2
2019Q1,GB,GB,SI,SI,17,9,0.014,13.01,13.01,2066,36151,66642.1
2019Q1,DE,DE,SK,SK,24,7.5,4.323,6.9,6.9,4846.6,62282,79185.8
2019Q1,SK,SK,SK,SK,3,5,0.236,0.24,0.24,4156,54677,4156
2019Q1,IT,IT,SK,SK,21,8.2,2.285,3.28,3.28,4846.9,62282,56445.6
2019Q1,GB,GB,SK,SK,21,8.7,0.911,6.5,6.5,4847.1,62281,65691.4
2019Q1,AT,AT,SK,SK,10,6.6,2.13,1.2,1.2,4846.7,62282,8164.3
2019Q1,BE,BE,SK,SK,14,7.8,2.282,8.64,8.64,4155.9,54676,11352.1
2019Q1,BG,BG,SK,SK,11,7.9,1.399,1.19,1.19,4156,54676,6289.3
2019Q1,CY,CY,SK,SK,6,10.2,0.145,1.28,1.28,3475.3,46787,854.9
2019Q1,CZ,CZ,SK,SK,7,6.8,1.942,1.29,1.29,4166.1,54392,6817.8
2019Q1,DK,DK,SK,SK,10,8.3,1.9,3.12,3.12,4166.2,54392,5670.4
2019Q1,EE,EE,SK,SK,5,9.6,0.04,2.11,2.11,4165.9,54392,1317.1
2019Q1,GR,GR,SK,SK,6,7.4,0.183,0.46,0.46,4156.2,54676,8679.8
2019Q1,ES,ES,SK,SK,18,9.1,0.582,2.72,2.72,4155.8,54676,40729.9
2019Q1,FI,FI,SK,SK,9,9.1,0.873,1.23,1.23,4166.3,54392,5014.1
2019Q1,FR,FR,SK,SK,25,8.4,1.344,3.3,3.3,4156.2,54676,48366
2019Q1,HR,HR,SK,SK,5,6.9,1.471,1.09,1.09,3475.2,46787,4030.2
2019Q1,HU,HU,SK,SK,8,7.3,0.93,0.66,0.66,4156.1,54677,9456.6
2019Q1,IE,IE,SK,SK,10,8.8,0.159,2.44,2.44,4156.2,54676,3291.9
2019Q1,LT,LT,SK,SK,5,8.9,0.23,1.37,1.37,4166.2,54393,2848.1
2019Q1,LU,LU,SK,SK,6,7.5,1.875,3.87,3.87,3475,46787,590.7
2019Q1,LV,LV,SK,SK,6,10.1,0.327,2.26,2.26,4166.1,54392,1950.5
2019Q1,MT,MT,SK,SK,4,8.6,0.245,1.12,1.12,4156.3,54676,460.4
2019Q1,NL,NL,SK,SK,15,7.9,2.386,9.23,9.23,4156,54676,15854.5
2019Q1,PL,PL,SK,SK,7,7.9,0.574,1.68,1.68,3475.3,46787,39356
2019Q1,PT,PT,SK,SK,14,9.8,0.399,3.06,3.06,3475,46787,9477.1
2019Q1,RO,RO,SK,SK,8,8.1,1.732,1,1,3475.1,46787,14559.5
2019Q1,SE,SE,SK,SK,16,9,1.377,3.31,3.31,4166.2,54392,9137.7
2019Q1,SI,SI,SK,SK,5,7.5,1.868,2.48,2.48,3475.3,46787,2066.5
2019Q1,AT,AT,GB,GB,33,8.4,4.41,16.76,16.76,66957,1746383,8775.1
2019Q1,BE,BE,GB,GB,21,7,11.469,17.26,17.26,66651.6,1740125,11355.2
2019Q1,BG,BG,GB,GB,25,9.7,0.332,5.47,5.47,66961.2,1746378,7102.9
2019Q1,CY,CY,GB,GB,12,11,0.674,5.08,5.08,65394.3,1716646,854.9
2019Q1,CZ,CZ,GB,GB,20,8.3,2.878,12.63,12.63,66947,1746389,10282.6
2019Q1,DE,DE,GB,GB,50,7.9,14.804,25.21,25.21,67193.5,1751574,80006.1
2019Q1,DK,DK,GB,GB,17,7.9,4.547,18.2,18.2,66638.7,1740118,5673.2
2019Q1,GR,GR,GB,GB,22,10.2,3.628,10.17,10.17,66650.1,1740121,9017.5
2019Q1,ES,ES,GB,GB,30,8.4,9.799,12.91,12.91,67108.4,1750480,45360.4
2019Q1,FI,FI,GB,GB,20,9.2,9.064,10.26,10.26,66646.1,1740133,5013.5
2019Q1,FR,FR,GB,GB,43,7.6,9.62,12.43,12.43,67147.1,1749667,59443.4
2019Q1,HR,HR,GB,GB,15,9.1,0.425,6.73,6.73,64769.1,1703275,3317.5
2019Q1,HU,HU,GB,GB,27,9,2.326,16.04,16.04,66634.6,1740122,8540
2019Q1,IE,IE,GB,GB,10,5.4,28.783,14.21,14.21,66650.8,1740121,4267.4
2019Q1,IT,IT,GB,GB,36,8.6,7.682,23.54,23.54,67155.6,1749666,60417.9
2019Q1,LT,LT,GB,GB,19,9.8,0.121,8.9,8.9,65857.6,1726725,2848.3
2019Q1,LU,LU,GB,GB,13,7.1,0.399,12.46,12.46,66649.4,1740124,590.7
2019Q1,LV,LV,GB,GB,18,10,0.224,10.68,10.68,64772.4,1703275,1950.7
2019Q1,MT,MT,GB,GB,13,8.9,1.429,8.35,8.35,64120.9,1679283,460.4
2019Q1,NL,NL,GB,GB,23,6,19.498,34.3,34.3,66957.2,1746385,17094.9
2019Q1,PL,PL,GB,GB,21,9.1,1.128,12.49,12.49,67116.5,1750491,39688.7
2019Q1,PT,PT,GB,GB,18,8.6,7.564,13.41,13.41,67112.6,1750485,9671.8
2019Q1,RO,RO,GB,GB,18,10.1,0.759,6.45,6.45,66646.7,1740125,19648.2
2019Q1,SE,SE,GB,GB,19,8.4,9.18,14.31,14.31,66651.2,1740118,9432.4
2019Q1,SI,SI,GB,GB,16,9.2,0.095,14,14,66639.9,1740133,2066
2019Q1,SK,SK,GB,GB,24,8.9,3.057,7.39,7.39,66638.5,1740133,4846.6
2019Q1,GB,GB,GB,GB,26,6.2,14.787,10.58,10.58,67693.2,1843352,67540.8
2019Q1,EE,EE,GB,GB,11,9.7,0.031,6.54,6.54,63853.6,1687015,1317.1
