period,CDEP,rfrom,CDES,rto,numCar,Time,iDest,iFlights,allFlights,DESpopK,DESgdpM,popK
2022Q1,ES,ES,RO,RO,15,10.1,0.028,1.2,1.2,14730.3,107153,37462
2022Q1,IT,IT,RO,RO,16,8.1,0.056,1.39,1.39,17781.2,122549,56671.3
2022Q1,AT,AT,RO,RO,11,7.7,0.135,0.91,0.91,13994.7,103632,8724.3
2022Q1,CY,CY,RO,RO,4,8.2,0.027,0.49,0.49,9776,82452,854.8
2022Q1,DK,DK,RO,RO,8,9.7,0.01,1.92,1.92,12128.2,95625,5669.9
2022Q1,EE,EE,RO,RO,5,11.1,NA,1.13,1.13,10453.3,84046,1166.4
2022Q1,FI,FI,RO,RO,6,9.2,0.012,0.13,0.13,12127.9,95626,2043.4
2022Q1,HR,HR,RO,RO,6,9.8,NA,1.16,1.16,10949.3,87502,2772.9
2022Q1,HU,HU,RO,RO,11,7.9,0.096,0.47,0.47,13833,100163,8138
2022Q1,IE,IE,RO,RO,8,10,0.021,1.45,1.45,14223,105197,3806.3
2022Q1,LT,LT,RO,RO,5,11.2,NA,0.69,0.69,10949.9,87500,1650.3
2022Q1,LU,LU,RO,RO,9,8.9,0.004,2.25,2.25,10951,87500,590.7
2022Q1,LV,LV,RO,RO,5,11.5,NA,1.85,1.85,10949.3,87501,1703.8
2022Q1,PL,PL,RO,RO,6,9.5,0.272,1.2,1.2,12129,95627,38225.2
2022Q1,PT,PT,RO,RO,13,11.5,0.004,1.72,1.72,12128.9,95625,9340.2
2022Q1,SE,SE,RO,RO,10,9.8,0.011,1.13,1.13,12127.3,95626,7239.6
2022Q1,SI,SI,RO,RO,7,10.1,0.001,0.82,0.82,10951,87500,2066.4
2022Q1,SK,SK,RO,RO,5,6.6,0.138,0.31,0.31,11969.1,91350,1203.2
2022Q1,MT,MT,RO,RO,4,7.4,0.005,0.27,0.27,8565.8,69980,460.4
2022Q1,BG,BG,SE,SE,13,10.5,0.013,1.65,1.65,7239.8,287068,4953
2022Q1,HU,HU,SE,SE,17,9.7,0.102,3.25,3.25,8295.9,326135,6701.6
2022Q1,LT,LT,SE,SE,11,7.6,0.148,1.82,1.82,8296.7,326134,2352.7
2022Q1,PL,PL,SE,SE,10,7.8,0.219,1.54,1.54,8767.2,339767,36413.2
2022Q1,RO,RO,SE,SE,10,9.9,0.014,1.04,1.04,7240.2,287067,10950.6
2022Q1,GB,GB,SE,SE,16,8.4,1.061,6.66,6.66,9061.1,352765,65884.6
2022Q1,AT,AT,SE,SE,23,8.7,0.346,3.46,3.46,8539.1,334103,8774.9
2022Q1,BE,BE,SE,SE,14,8,0.22,7.52,7.52,8480.8,332258,11353.4
2022Q1,CY,CY,SE,SE,7,11.6,0.004,1.78,1.78,7240.3,287067,854.9
2022Q1,CZ,CZ,SE,SE,8,8.3,0.03,0.75,0.75,7239.6,287067,6605.9
2022Q1,DE,DE,SE,SE,30,8.5,1.046,6.55,6.55,8538.7,334104,78940
2022Q1,DK,DK,SE,SE,16,5.6,3.525,4.53,4.53,8760.3,341561,5716.2
2022Q1,EE,EE,SE,SE,7,7.8,0.485,4.82,4.82,7798.5,310379,1166.5
2022Q1,GR,GR,SE,SE,12,10.6,0.05,2.98,2.98,7239.8,287067,9465.4
2022Q1,ES,ES,SE,SE,25,9.9,0.125,3.98,3.98,9408.7,363939,41751.1
2022Q1,FI,FI,SE,SE,13,5.8,0.967,2.19,2.19,8397.7,332053,3361.4
2022Q1,FR,FR,SE,SE,25,8.6,0.785,5.07,5.07,8539.3,334103,47544.9
2022Q1,HR,HR,SE,SE,11,9.4,0.075,3.32,3.32,7240.3,287067,2989.9
2022Q1,IE,IE,SE,SE,5,8.7,0.203,2.42,2.42,8480.1,332258,3806
2022Q1,IT,IT,SE,SE,23,9.5,0.134,5.77,5.77,8480.8,332257,53688.4
2022Q1,LU,LU,SE,SE,6,8.3,0.096,4.39,4.39,7239.7,287068,590.7
2022Q1,LV,LV,SE,SE,4,6.5,0.095,1.2,1.2,7555.7,302411,1950.5
2022Q1,MT,MT,SE,SE,7,10.9,NA,2.17,2.17,7239.8,287067,460.5
2022Q1,NL,NL,SE,SE,15,7.4,1.565,8.36,8.36,8480.4,332257,15854.8
2022Q1,PT,PT,SE,SE,17,10.5,0.195,4.99,4.99,7239.7,287068,9564
2022Q1,SE,SE,SE,SE,12,5.2,2.365,4.3,4.3,9711.3,375154,9711.5
2022Q1,SI,SI,SE,SE,11,9.6,0.081,3.16,3.16,7240.4,287067,2066.4
2022Q1,SK,SK,SE,SE,13,8.8,0.303,1.3,1.3,8296.2,326135,4744.6
2022Q1,AT,AT,SI,SI,8,6.8,0.015,0.55,0.55,2066.1,36151,6909.9
2022Q1,BE,BE,SI,SI,15,8,0.006,6.83,6.83,2066.5,36150,11354.8
2022Q1,BG,BG,SI,SI,10,11.5,0.003,0.86,0.86,2067,36151,4801.8
2022Q1,CY,CY,SI,SI,5,11,NA,1.05,1.05,1948.5,34204,854.8
2022Q1,CZ,CZ,SI,SI,7,9.1,NA,2.79,2.79,2067,36151,6605.8
2022Q1,DE,DE,SI,SI,18,8.1,0.022,5.38,5.38,2066.6,36150,78498.6
2022Q1,DK,DK,SI,SI,10,9.1,0.021,3.89,3.89,2066.7,36151,5670.7
2022Q1,EE,EE,SI,SI,5,10,NA,1.84,1.84,2066.2,36151,1166.5
2022Q1,GR,GR,SI,SI,10,10.6,0.003,1.74,1.74,2066.3,36150,7131.2
2022Q1,ES,ES,SI,SI,11,9.8,0.001,1.58,1.58,2067,36150,36228.3
2022Q1,FI,FI,SI,SI,11,10.4,NA,1.07,1.07,2066.5,36150,2043.4
2022Q1,FR,FR,SI,SI,13,8.5,0.014,2.58,2.58,2066.7,36151,47541.5
2022Q1,HR,HR,SI,SI,5,7.7,0.208,0.2,0.2,1805.6,32647,2229.8
2022Q1,HU,HU,SI,SI,6,8.6,0.014,1.48,1.48,2066.5,36151,7066.8
2022Q1,IE,IE,SI,SI,7,10,0.012,1.3,1.3,2067.1,36150,3806.4
2022Q1,IT,IT,SI,SI,13,8.8,0.005,2.57,2.57,2066,36150,53077.8
2022Q1,LT,LT,SI,SI,7,10.2,NA,1.15,1.15,2066.6,36151,2108.7
2022Q1,LU,LU,SI,SI,10,8.2,0.007,3.33,3.33,2066.8,36151,590.8
2022Q1,LV,LV,SI,SI,7,11.1,NA,2.09,2.09,2066,36151,1950.5
2022Q1,MT,MT,SI,SI,6,9.8,0.001,1.48,1.48,2066,36150,460.4
2022Q1,NL,NL,SI,SI,14,8,0.014,7.03,7.03,2066.5,36150,15854.9
2022Q1,PL,PL,SI,SI,6,9.2,0.013,2.05,2.05,2066,36151,36115.4
2022Q1,PT,PT,SI,SI,10,10.9,NA,2.68,2.68,2066.4,36151,9340.4
2022Q1,RO,RO,SI,SI,9,10.7,0,1.01,1.01,2066.9,36151,12129.5
2022Q1,SE,SE,SI,SI,12,9.7,0.015,3.07,3.07,2066.2,36150,7240.1
2022Q1,SK,SK,SI,SI,3,6.2,0.015,0.25,0.25,2009,35630,3475.1
2022Q1,GB,GB,SI,SI,15,8.9,0.009,3.81,3.81,2066.4,36150,64280.4
2022Q1,AT,AT,SK,SK,7,6.3,0.279,0.39,0.4,4846.6,62281,7640
2022Q1,CZ,CZ,SK,SK,6,6.5,0.256,0.48,0.48,4846.6,62282,6972.9
2022Q1,DE,DE,SK,SK,17,7.2,1.16,2.6,2.6,4745,61369,79019.3
2022Q1,FR,FR,SK,SK,21,8.1,0.557,1.67,1.67,4744.7,61369,49016
2022Q1,IT,IT,SK,SK,12,8,0.292,1.63,1.63,4744.9,61370,54445.2
2022Q1,SI,SI,SK,SK,4,7.6,0.275,0.27,0.4,4156,54676,2066.8
2022Q1,GB,GB,SK,SK,16,8.5,0.425,3.19,3.19,5435.5,68975,64550.1
2022Q1,BE,BE,SK,SK,10,7.6,0.355,4.61,4.61,4745.2,61369,11354.3
2022Q1,BG,BG,SK,SK,6,8.1,0.339,0.29,0.41,4745.1,61370,4954.1
2022Q1,CY,CY,SK,SK,4,9.7,0.093,0.44,0.44,1203.1,26949,854.8
2022Q1,DK,DK,SK,SK,6,8.1,0.084,1.14,1.14,4744.6,61369,5669.1
2022Q1,EE,EE,SK,SK,6,9.8,0.071,1.2,1.42,3475.1,46787,1166.5
2022Q1,GR,GR,SK,SK,7,7.2,0.108,0.42,0.42,3124.6,47446,9039.9
2022Q1,ES,ES,SK,SK,14,9.2,0.403,1.3,1.3,4745.2,61370,42400
2022Q1,FI,FI,SK,SK,10,8.1,0.842,0.46,0.46,4745.3,61369,3993.3
2022Q1,HR,HR,SK,SK,4,6.4,0.114,0.22,0.22,3475.3,46787,3134
2022Q1,HU,HU,SK,SK,3,6.6,0.281,0.22,0.22,3475.2,46787,6701.4
2022Q1,IE,IE,SK,SK,8,8.8,0.059,1.86,1.86,4745,61369,3806.5
2022Q1,LT,LT,SK,SK,5,9.8,0.026,0.31,0.45,3475.1,46787,2108.4
2022Q1,LU,LU,SK,SK,4,7.2,0.366,1.38,1.38,3475,46787,590.7
2022Q1,LV,LV,SK,SK,5,8.9,0.119,0.46,0.61,3475.4,46787,1950.1
2022Q1,MT,MT,SK,SK,4,7.5,0.026,0.6,0.6,4744.9,61369,460.3
2022Q1,NL,NL,SK,SK,10,7.5,0.612,4.34,4.34,4745.1,61370,15856
2022Q1,PL,PL,SK,SK,5,8,0.304,0.84,0.84,3475,46787,35871.3
2022Q1,PT,PT,SK,SK,14,9.9,0.2,2.08,2.08,3475.1,46787,9482
2022Q1,RO,RO,SK,SK,5,7.2,0.458,0.31,0.34,3475.2,46787,11969
2022Q1,SE,SE,SK,SK,14,8.8,0.19,1.32,1.32,4745.2,61369,8539.1
2022Q1,SK,SK,SK,SK,2,5,0.044,0.13,0.13,2823.9,40872,2823.6
2022Q1,AT,AT,GB,GB,30,8.5,1.895,7.1,7.1,66194.4,1732503,8775.4
2022Q1,BE,BE,GB,GB,19,7.3,2.815,9.05,9.05,65876,1726256,11352.3
2022Q1,BG,BG,GB,GB,19,9.4,0.19,2.96,2.96,65253.1,1713207,7103.2
2022Q1,CY,CY,GB,GB,7,11.1,5.993,4.19,4.19,65886.3,1726243,854.9
2022Q1,CZ,CZ,GB,GB,16,8.4,0.821,6.35,6.35,65259,1713212,9511.9
2022Q1,DE,DE,GB,GB,31,8.1,4.316,11.28,11.28,66193.3,1732510,78583.3
2022Q1,DK,DK,GB,GB,14,8.1,3.515,9.79,9.79,65880.3,1726243,5673.3
2022Q1,GR,GR,GB,GB,19,10.1,3.321,5.77,5.77,65250.3,1713220,8999.3
2022Q1,ES,ES,GB,GB,25,8.4,4.937,7.14,7.14,67294.3,1753777,46026.8
2022Q1,FI,FI,GB,GB,14,9.1,2.484,4.03,4.03,65872.2,1726245,4194.5
2022Q1,FR,FR,GB,GB,44,7.4,6.671,6.46,6.46,66192.5,1732514,59530.1
2022Q1,HR,HR,GB,GB,13,8.9,0.172,3.97,3.97,64350,1693517,2857.7
2022Q1,HU,HU,GB,GB,25,8.7,1.038,7.16,7.16,65878.2,1726251,8138.7
2022Q1,IE,IE,GB,GB,9,5.3,13.055,10.79,10.79,65259.9,1713215,4782.2
2022Q1,IT,IT,GB,GB,32,8.6,2.779,10.51,10.51,65878.5,1726258,58995.6
2022Q1,LT,LT,GB,GB,14,9.1,0.093,3.52,3.52,60768.4,1622034,2352.8
2022Q1,LU,LU,GB,GB,9,7.4,0.162,6.74,6.74,65334.9,1716445,590.7
2022Q1,LV,LV,GB,GB,14,9.9,0.111,5.41,5.41,60775.9,1623672,1950.2
2022Q1,NL,NL,GB,GB,19,6.2,4.69,15.19,15.19,66259.7,1793176,15855.2
2022Q1,PL,PL,GB,GB,21,8.9,0.522,6.31,6.31,65883.2,1726247,39060.2
2022Q1,PT,PT,GB,GB,16,8.1,9.06,7.72,7.72,66340.8,1736603,9676.7
2022Q1,RO,RO,GB,GB,16,10,0.362,3.58,3.58,64340.3,1693527,18001.3
2022Q1,SE,SE,GB,GB,14,8.6,4.272,6.66,6.66,65885,1726248,9118.3
2022Q1,SI,SI,GB,GB,15,9.4,0.079,4.04,4.04,64346.4,1693513,2066.9
2022Q1,SK,SK,GB,GB,21,8.7,1.053,3.35,3.35,65874,1726259,5435.8
2022Q1,GB,GB,GB,GB,26,6,12.813,5.49,5.49,67539.4,1837441,67535.8
2022Q1,EE,EE,GB,GB,11,10.2,0.027,4.49,4.49,60759.5,1622035,1166.2
2022Q1,MT,MT,GB,GB,14,8.7,0.414,3.7,3.7,63424.4,1677273,460.3
